"id","aphiaid_worms","name_aphia_worms","environment_aphia_worms"
60333,178078,"Streptomyces","Marine/Brackish"
60665,178078,"Streptomyces","Marine/Brackish"
60705,146411,"Arthrinium","Marine"
60708,100495,"Aspergillus niger","Marine/Terrestrial/Brackish/Freshwater"
60712,146562,"Aphanocapsa","Marine/Terrestrial/Brackish/Freshwater"
60731,826545,"Aspergillus flavus","Marine/Terrestrial/Brackish/Freshwater"
60743,415881,"Pseudoalteromonas","Marine"
61049,100492,"Aspergillus fumigatus","Marine/Terrestrial/Brackish/Freshwater"
60259,437955,"Diaporthe","Marine/Terrestrial"
61060,178078,"Streptomyces","Marine/Brackish"
61074,178078,"Streptomyces","Marine/Brackish"
61091,178078,"Streptomyces","Marine/Brackish"
61129,178078,"Streptomyces","Marine/Brackish"
61131,1728526,"Simplicillium","Marine"
61486,1728027,"Aspergillus unguis","Marine"
62273,178078,"Streptomyces","Marine/Brackish"
62289,178078,"Streptomyces","Marine/Brackish"
62278,178078,"Streptomyces","Marine/Brackish"
62290,178078,"Streptomyces","Marine/Brackish"
62293,1728351,"Streptomyces pactum","Marine"
62315,570642,"Pseudomonas","Marine/Terrestrial/Brackish/Freshwater"
62343,160566,"Nodularia spumigena","Marine/Freshwater"
62669,146624,"Calothrix","Marine/Terrestrial/Freshwater"
62675,178078,"Streptomyces","Marine/Brackish"
61499,178078,"Streptomyces","Marine/Brackish"
61503,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
61515,437978,"Phomopsis","Marine"
61519,1726879,"Nesterenkonia flava","Marine/Terrestrial"
61527,1415545,"Trichoderma harzianum","Marine"
61534,1726884,"Micromonospora matsumotoense","Marine/Terrestrial"
61540,415091,"Bacillus","Marine/Terrestrial/Freshwater"
61552,178078,"Streptomyces","Marine/Brackish"
61861,100537,"Penicillium chrysogenum","Marine/Terrestrial"
61872,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
61877,437978,"Phomopsis","Marine"
61881,1656567,"Moorena producens","Marine"
61899,100131,"Emericella","Marine"
61903,393172,"Nostoc","Marine/Terrestrial/Freshwater"
62272,178078,"Streptomyces","Marine/Brackish"
61490,100496,"Aspergillus terreus","Marine/Terrestrial/Brackish/Freshwater"
12735,178063,"Actinomyces","Marine"
18722,178078,"Streptomyces","Marine/Brackish"
62694,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
62700,1728035,"Penicillium oxalicum","Marine"
63106,178078,"Streptomyces","Marine/Brackish"
63121,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
63148,437978,"Phomopsis","Marine"
63477,146411,"Arthrinium","Marine"
63496,437632,"Aspergillus sydowii","Marine"
63506,100492,"Aspergillus fumigatus","Marine/Terrestrial/Brackish/Freshwater"
63517,1728027,"Aspergillus unguis","Marine"
63524,1728027,"Aspergillus unguis","Marine"
63550,100226,"Fusarium","Marine/Terrestrial/Brackish/Freshwater"
63562,1728034,"Penicillium griseofulvum","Marine"
63563,437774,"Penicillium dimorphosporum","Marine"
357,134563,"Mantoniella squamata","Marine"
16197,488037,"Barringtonia racemosa","Marine/Terrestrial/Brackish"
28703,144051,"Peyssonnelia","Marine"
54105,437491,"Eupenicillium","Marine"
62351,146558,"Microcystis aeruginosa","Marine/Freshwater"
359,375880,"Prasinococcus capsulatus","Marine"
369,145548,"Fucus vesiculosus","Marine/Brackish"
370,145724,"Laminaria digitata","Marine"
384,134541,"Nephroselmis pyriformis","Marine"
385,134566,"Pseudoscourfieldia marina","Marine"
398,565572,"Brevundimonas","Marine"
716,134282,"Suberites domuncula","Marine"
717,154599,"Leuciscus leuciscus","Brackish/Freshwater"
721,386483,"Acanthochitona defilippii","Marine"
747,987149,"Rhodotorula mucilaginosa","Marine/Terrestrial"
779,194780,"Tedania digitata","Marine"
783,381205,"Thorecta horrida","Marine"
4308,131807,"Halichondria","Marine"
20641,431945,"Phragmites communis","Terrestrial/Brackish/Freshwater"
22750,178078,"Streptomyces","Marine/Brackish"
2796,742979,"Myxococcus fulvus","Marine"
33249,178078,"Streptomyces","Marine/Brackish"
1169,1759328,"Clerodendrum inerme","Marine/Terrestrial"
1933,414781,"Celastraceae","Terrestrial/Brackish"
1973,616801,"Kyrtuthrix maculans","Marine"
2005,213112,"Luidia maculata","Marine"
8355,1728284,"Streptomyces argenteolus","Marine"
3552,249880,"Aplidium longithorax","Marine"
8724,111367,"Flustra foliacea","Marine"
8742,559765,"Amycolatopsis","Marine"
9176,191598,"Hippospongia metachromia","Marine"
9558,536104,"Stilimella","Marine"
10775,288680,"Nephthea pacifica","Marine"
11164,381396,"Gelidium sesquipedale","Marine"
16382,559765,"Amycolatopsis","Marine"
16429,100562,"Trichothecium roseum","Marine"
16743,494791,"Sargassum muticum","Marine/Brackish"
59668,600874,"Hapalosiphon","Marine/Terrestrial/Freshwater"
16745,178078,"Streptomyces","Marine/Brackish"
59118,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
11968,165386,"Smenospongia cerebriformis","Marine"
11974,178078,"Streptomyces","Marine/Brackish"
11986,144854,"Rhodomela confervoides","Marine/Brackish"
11551,209987,"Sinularia querciformis","Marine"
16811,251223,"Pseudodistoma kanoko","Marine"
18439,495420,"Nothogenia chilensis","Marine"
18764,1728387,"Bacillus amyloliquefaciens","Marine"
18833,166795,"Acanthostrongylophora","Marine"
24768,1759383,"Glochidion zeylanicum","Marine/Terrestrial"
24814,164759,"Leucetta microrhaphis","Marine"
24836,234367,"Hyattella cribriformis","Marine"
25181,178078,"Streptomyces","Marine/Brackish"
25206,1728105,"Acremonium kiliense","Marine"
25223,178078,"Streptomyces","Marine/Brackish"
25582,250589,"Didemnum rodriguesi","Marine"
25603,178078,"Streptomyces","Marine/Brackish"
25980,527727,"Ficus variegata","Marine"
26024,178078,"Streptomyces","Marine/Brackish"
27589,221171,"Avrainvillea rawsonii","Marine"
27174,210004,"Heteroxenia fuscescens","Marine"
27175,205247,"Efflatounaria","Marine"
27181,233440,"Alexandrium hiranoi","Marine"
27191,205863,"Cladiella","Marine"
27198,156103,"Gersemia rubiformis","Marine"
27202,520669,"Annella mollis","Marine"
27226,103537,"Polyandrocarpa","Marine"
27229,213285,"Protoreaster nodosus","Marine"
27236,570288,"Microbulbifer","Marine"
27254,149789,"Stichopus chloronotus","Marine"
27274,597452,"Felimida marislae","Marine"
27285,371922,"Ishige okamurae","Marine"
27445,132080,"Corallistes","Marine"
33138,178078,"Streptomyces","Marine/Brackish"
27593,115087,"Hymenomonas","Marine/Brackish/Freshwater"
27607,494955,"Ishige foliacea","Marine"
27617,288559,"Sinularia numerosa","Marine"
27640,836613,"Spiromastix","Marine"
27648,144816,"Laurencia chondrioides","Marine"
27664,597335,"Goniobranchus geminus","Marine"
27675,517706,"Echinogorgia pseudosassapo","Marine"
28002,117283,"Aglaophenia pluma","Marine"
28009,219921,"Arothron nigropunctatus","Marine"
28030,169679,"Anomoianthella popeae","Marine"
28041,570342,"Pseudoalteromonas luteoviolacea","Marine"
28048,233018,"Karenia brevisulcata","Marine"
28059,250730,"Leptoclinides dubius","Marine"
28082,372574,"Gloiosiphonia verticillaris","Marine"
32746,178078,"Streptomyces","Marine/Brackish"
32780,1728312,"Streptomyces cyaneofuscatus","Marine/Terrestrial/Freshwater"
32829,178078,"Streptomyces","Marine/Brackish"
33135,178078,"Streptomyces","Marine/Brackish"
27272,468381,"Sessibugula translucens","Marine"
33204,178078,"Streptomyces","Marine/Brackish"
33551,178078,"Streptomyces","Marine/Brackish"
33555,1754899,"Streptomyces sanyensis","Marine/Terrestrial/Brackish"
33557,178078,"Streptomyces","Marine/Brackish"
33591,178078,"Streptomyces","Marine/Brackish"
33604,178078,"Streptomyces","Marine/Brackish"
33630,178078,"Streptomyces","Marine/Brackish"
33938,178078,"Streptomyces","Marine/Brackish"
33941,178078,"Streptomyces","Marine/Brackish"
33959,178078,"Streptomyces","Marine/Brackish"
33975,178078,"Streptomyces","Marine/Brackish"
34013,178078,"Streptomyces","Marine/Brackish"
34357,1728316,"Streptomyces fradiae","Marine/Terrestrial"
59119,178078,"Streptomyces","Marine/Brackish"
35176,1728350,"Streptomyces olivaceus","Marine"
35217,178078,"Streptomyces","Marine/Brackish"
35225,496199,"Laurencia cartilaginea","Marine"
35234,145367,"Dictyota dichotoma","Marine"
35235,495905,"Rhodomela larix","Marine"
43846,595847,"Pteria formosa","Marine"
44274,1728285,"Streptomyces atratus","Marine/Terrestrial"
34806,178078,"Streptomyces","Marine/Brackish"
34824,178078,"Streptomyces","Marine/Brackish"
27526,125340,"Sarcodictyon roseum","Marine"
49486,1728316,"Streptomyces fradiae","Marine/Terrestrial"
49867,105802,"Rhizoprionodon acutus","Marine/Brackish/Freshwater"
50312,559779,"Microbispora","Marine"
50315,193192,"Raspailia agminata","Marine"
49112,110153,"Heterocapsa triquetra","Marine"
27493,111227,"Tegella spitzbergensis","Marine"
27669,377234,"Gayliella flaccida","Marine"
50683,764482,"Pateoris dispar","Marine"
51112,239039,"Phyllophora nervosa","Marine"
52338,127387,"Syngnathus acus","Marine/Brackish"
58103,178078,"Streptomyces","Marine/Brackish"
58115,559765,"Amycolatopsis","Marine"
52779,1728035,"Penicillium oxalicum","Marine"
57258,178078,"Streptomyces","Marine/Brackish"
57264,147593,"Saccharomyces cerevisiae","Marine/Terrestrial/Brackish/Freshwater"
58457,100498,"Aspergillus versicolor","Marine"
27822,232423,"Prorocentrum hoffmannianum","Marine"
58482,437978,"Phomopsis","Marine"
58487,178078,"Streptomyces","Marine/Brackish"
58884,178063,"Actinomyces","Marine"
60081,100496,"Aspergillus terreus","Marine/Terrestrial/Brackish/Freshwater"
60100,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
60111,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
60114,146557,"Microcystis","Marine/Terrestrial/Freshwater"
60449,100492,"Aspergillus fumigatus","Marine/Terrestrial/Brackish/Freshwater"
60454,100206,"Acremonium","Marine/Terrestrial"
60459,559779,"Microbispora","Marine"
60495,559777,"Nocardiopsis","Marine/Terrestrial/Brackish/Freshwater"
59265,1726899,"Nocardiopsis alba","Marine"
59269,178078,"Streptomyces","Marine/Brackish"
59282,178078,"Streptomyces","Marine/Brackish"
59636,100496,"Aspergillus terreus","Marine/Terrestrial/Brackish/Freshwater"
59656,178078,"Streptomyces","Marine/Brackish"
58867,178078,"Streptomyces","Marine/Brackish"
20811,178078,"Streptomyces","Marine/Brackish"
27827,210014,"Xenia viridis","Marine"
57634,115353,"Huntemannia","Marine"
60510,1728387,"Bacillus amyloliquefaciens","Marine"
60520,564072,"Tenacibaculum mesophilum","Marine"
60530,178078,"Streptomyces","Marine/Brackish"
22379,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
28085,288301,"Sarcophyton pauciplicatum","Marine"
1193,132450,"Hyrtios erecta","Marine"
58186,178078,"Streptomyces","Marine/Brackish"
15988,465614,"Ziziphinus","Marine"
154,564772,"Planococcus maritimus","Marine"
166,177516,"Oscillatoria princeps","Marine/Terrestrial/Brackish/Freshwater"
168,155554,"Cryptomonas ovata","Brackish/Freshwater"
235,351689,"Euchaeta russelli","Marine"
251,115105,"Hymenomonas carterae","Marine/Brackish"
479,314519,"Gymnogobius castaneus","Marine/Brackish/Freshwater"
2375,1728316,"Streptomyces fradiae","Marine/Terrestrial"
2400,206153,"Lobophytum","Marine"
4474,190926,"Discodermia calyx","Marine"
23962,206578,"Plectranthias","Marine"
231,241808,"Cucumaria japonica","Marine"
258,178495,"Phormidium persicinum","Marine"
278,376361,"Skeletonema menzelii","Marine"
282,148922,"Thalassiosira eccentrica","Marine"
283,148942,"Thalassiosira rotula","Marine/Freshwater"
284,149339,"Grammatophora oceanica","Marine/Freshwater"
287,109723,"Amphidinium carterae","Marine"
288,232928,"Gyrodinium dorsum","Marine"
291,282581,"Rhinogobius brunneus","Marine/Brackish/Freshwater"
294,839490,"Halomicronema hongdechloris","Marine"
295,162322,"Antithamnion plumula","Marine"
296,144561,"Ceramium rubrum","Marine"
297,372837,"Laurencia gardneri","Marine"
300,372637,"Polysiphonia hendryi","Marine"
